Cust_ID,Name,DOB,Salary,Balance,Loan,Attendant
8603,Shannon Williams,2/6/1951,84636.53,4648.4,20652.31,Ivy
8604,Joshua Brown,1/31/1998,82880.61,2662.39,15852.08,Currie
8605,James Warner,4/15/1976,72470.37,562.91,26269.69,Ivy
8606,Jennifer Smith,9/7/2003,73874.87,2474.77,32620.27,Marvel
8607,Madeline Warren,2/4/1970,74660.23,4192.92,48300.3,Ivy
8608,Nicholas Rodriguez,1/16/1948,74010.5,4010.27,41820.16,Currie
8609,Angel Bradshaw,9/7/1977,68760.98,2810.26,36140.34,Marvel
8610,Kimberly Howe,7/24/1955,99048.98,1623.96,24469.38,John
8611,Kathleen Garner,12/4/1968,81260.34,2592.9,20215.06,Ivy
8612,Joshua Butler,7/1/1956,84386.25,3036.66,2593.95,Ivy
8613,Whitney Bowman,4/16/1971,91072.4,4999.42,18595.75,Ivy
8614,Chase Thomas,10/30/1958,45094.78,3398.8,42570.48,Ivy
8615,Todd Christian,5/31/1976,35866.29,3624.19,19817.2,John
8616,Beth Oconnor,2/27/1972,63802.61,2711.54,23617.66,John
8617,Mariah Evans,6/16/2004,65985.65,2095.2,14319.89,John
8618,Grant Singh,12/4/1993,88042.72,4158.29,14432.51,Marvel
8619,Joshua Owens,9/25/1966,61064.85,2727.2,4031.72,Currie
8620,Allen Stein,11/2/1951,69959.71,4976.11,31076.39,Marvel
8621,Anne Mcfarland,10/14/1944,66894.97,2557.04,22955.4,Currie
8622,Andrea Hurst,11/10/1977,32674.19,806,30692.08,John
8623,Olivia Wilson,3/14/1958,73065.04,3571.6,27797.46,Currie
8624,Breanna Estrada,8/28/1943,87963.03,709.89,40143.38,Ivy
8625,Roger Gonzalez,5/18/1961,41025.04,1627.26,37799.58,Currie
8626,Brian Ruiz,12/24/1942,71603.22,2091.82,38801.24,Ivy
8627,Steven Thornton,1/25/1950,71552.74,3827.68,25462.71,Ivy
8628,Carrie Murphy,6/23/1955,41492.95,2724.06,18340.19,Marvel
8629,Stephen Mclaughlin,10/11/1948,38642.45,628.91,46738.39,John
8630,Jonathan Wiley,3/16/1996,98603.64,3275.82,3659.22,John
8631,Matthew Wise,4/1/1974,57560.34,2351.46,8478.44,John
8632,Amy Costa,7/7/1985,45919.52,4648.26,21560.36,Currie
8633,Joshua Jennings,3/12/1968,41992.72,2748.03,31083.92,John
8634,Terri Shaw DDS,10/16/1948,76732.12,3690.39,1401.82,Marvel
8635,Ashley Cherry,7/7/1961,72661.17,1484.91,36246.82,Ivy
8636,Vanessa Jensen,12/14/1988,75048.65,3924.38,28377.6,Ivy
8637,Sharon Smith,5/16/1959,36160.42,3744.3,24750.44,John
8638,Debra Davila,12/28/1972,92547.42,4568.37,21751.26,John
8639,Thomas Foley,2/17/1950,57248.65,652.2,26454.86,Marvel
8640,Kyle Green,10/22/1943,51935.86,2513.75,8927.5,John
8641,William Smith,8/6/2001,62365.3,3556.2,6326.88,Currie
8642,Stephanie Greene,12/8/1971,57304.62,928.24,15192.24,Ivy
8643,Robert Wong,7/24/2003,90450.39,2347.72,35765.73,John
8644,Samantha Fields,5/20/1991,95048.27,4739.66,29826.11,Ivy
8645,Charles Anderson,6/19/1977,51241.73,2461.71,24526.03,Currie
8646,Elijah Cardenas,3/12/1977,90475.51,4934.32,29004.53,Ivy
8647,Shelley Jones,4/1/1979,84706.62,755.78,28403.64,John
8648,Karen Whitehead,3/14/1949,95156.54,3730.23,16045.05,Marvel
8649,Ronald Eaton,6/21/2003,47202.52,3114.57,5775.34,Marvel
8650,Shawn Zimmerman,5/11/1990,70387.14,2752.43,44942.34,John
8651,Jake Hudson,3/23/1972,49218.12,4868.81,30395.65,John
8652,Leah Wong,5/22/1960,87686.61,1083.43,35189.65,Ivy
8653,Sean Bush,3/22/2002,30372.69,4532,23735.86,John
8654,Shane Mcdonald,6/23/1986,69537.34,3610.58,38067.55,Marvel
8655,William Phillips,8/16/1981,53744.24,1665.48,29640.37,Ivy
8656,Patricia Harris,9/11/1968,52587.86,4557.51,3636.25,John
8657,Daniel Thompson,3/23/1982,75143.44,2431.83,44614.75,Ivy
8658,Joseph Graham,8/9/1997,89603.91,4164.02,15971.27,Currie
8659,Daniel Case,10/12/2002,72643.68,2249.76,7756.65,Currie
8660,David Zhang,3/28/1982,89722.11,4329.19,5314.01,John
8661,Anita Tucker,3/13/1984,48521.8,3364.83,36301.58,Ivy
8662,Rebecca Ferguson,8/13/1961,66365.13,1134.71,35494.45,Marvel
8663,Eric Jones,6/13/1991,61537.56,3423.48,35307.94,Ivy
8664,Jeffrey Garcia,11/5/1970,30815.14,1361.05,45871.89,Marvel
8665,Kimberly Farmer,8/22/1951,68976.85,2353.65,18098.21,Currie
8666,Michael Gray,11/6/1967,76306.7,1266.33,28495.52,Ivy
8667,Hannah Bowen,7/20/1970,71434.01,599.07,31355.28,John
8668,Steven Duke,7/28/1997,81539.59,1453.49,48994.61,Currie
8669,Michelle Finley,10/5/1987,69993.77,2913.67,16304.96,Currie
8670,Adam Bray,9/12/1944,34672.52,2667.02,47860.23,Ivy
8671,Benjamin Donaldson,9/5/1961,38151.19,2756.74,8287.98,Ivy
8672,Angela Martin,6/26/1974,71753.22,1614.59,38436.07,John
8673,Michael Kramer,6/18/1956,49248.54,3583.23,32011.41,Marvel
8674,Amanda Aguirre,12/7/1996,35575.16,3669.18,41027.91,Currie
8675,Carrie James,5/11/1953,60072.19,2110.86,2405.59,Ivy
8676,Angela Johnson,6/12/1946,68802.58,4465.27,4828.42,Currie
8677,Michael Baker,9/21/1987,53012.22,3398.1,4415.09,Ivy
8678,Dale Estrada,8/16/1970,80430.36,3708.68,30055.01,Ivy
8679,Benjamin Prince,10/20/1962,75063.94,1748.03,30543.87,Currie
8680,Bryan Ramos,1/28/1977,53297.29,502.75,45399.14,Ivy
8681,Cheryl White,7/25/1981,82841.08,4394.19,23912.57,Ivy
8682,William Lozano,11/12/1973,75408.65,4200.91,4334.4,John
8683,Lisa Miller,4/26/1999,74621.18,1054.36,11266.94,Ivy
8684,James Arnold,9/1/1986,68739.94,2183.47,1395.58,John
8685,Julia Campbell,1/21/1946,30797.28,3476.03,39059.01,John
8686,Michael Johnson,7/18/1971,78755.5,3434.5,40964.37,John
8687,Susan Caldwell,3/3/1953,56322.93,4371.58,49899.08,Currie
8688,Bradley James,9/4/1943,95982.68,1131.21,21197.53,Marvel
8689,Christine Oneill,8/22/1945,87258.93,2434.73,1945.62,Ivy
8690,David Gamble,3/12/2005,71138.61,937.51,12501.76,Marvel
8691,Jose Nguyen,9/29/1947,47652.74,2253.18,29800.67,Currie
8692,Amanda Smith,5/6/1968,44260.22,567.98,48135.21,John
8693,Jason Jacobson,3/25/1946,53826.94,4542.23,6075.35,Marvel
8694,Robert Moore,11/27/1993,63359.76,2871.7,6957.08,John
8695,Julie Macdonald,2/26/1962,50724.59,4324.11,35386.19,Ivy
8696,Dennis Stone,10/10/1968,66045.06,769.57,33693.15,John
8697,Christina Smith,3/15/1944,41575.93,1523.56,13274.81,Currie
8698,Tina Sweeney,3/18/1988,98439.9,1667.21,40844.09,John
8699,Courtney Ochoa,3/3/1992,37554.72,2240.11,7310.16,Ivy
8700,Amanda Henson,5/30/1948,95236.09,4112.9,46361.35,John
8701,Alexandra Cortez,9/7/1984,93950.46,2239.51,10850.56,Marvel
8702,Jason Curtis,1/9/1970,66775.23,1420.94,4986.27,John
8703,Debra Thompson,4/7/1958,80743.72,792.46,17636.58,Ivy
8704,Holly Wolf,10/18/2003,60523.38,857.71,10204.22,John
8705,Richard Hancock,10/8/1965,74102.42,3920.21,26820.12,John
8706,Carl Hill,11/7/2000,53840.32,2501.61,34655.48,Marvel
8707,Kristin Richardson,2/16/1971,51081.13,3767.82,25055.16,Ivy
8708,David Kelly,11/8/1951,70476.09,3570.29,33369.76,Ivy
8709,Julie Garcia,10/8/1994,64869.08,1109.13,18881.11,John
8710,Jennifer Vance,9/8/1965,70567.55,1143,2368.21,Ivy
8711,Robert Gray,2/9/1956,50066.24,3899.04,48729.14,Ivy
8712,Stephanie Mendez,6/6/1952,55687.05,3745.71,41151.26,Ivy
8713,Heather Kelly,6/24/2005,35872.86,2201.14,4597.52,Ivy
8714,Stephanie Cardenas,1/12/1966,33659.35,848.4,23009.64,Currie
8715,Melinda Mclean,11/11/1978,47742,554.44,32115.93,John
8716,Andre Holt,6/22/1946,35197.28,1796.71,10339.12,Marvel
8717,Laura Rivera,3/23/1995,37264.23,541.5,29321.44,Ivy
8718,Beth Castillo,6/26/1958,86904.99,1535.33,27148.78,John
8719,Maria Gomez,1/19/1948,32721.16,2387.75,11204.99,Currie
8720,Kendra Robinson,7/1/1956,76126,1046.37,7919.31,John
8721,Tracy Mcmillan,2/3/1962,49079.04,969.25,38189.15,Ivy
8722,Nicole Fischer,8/18/1956,91008.2,4533.97,16806.74,Ivy
8723,Shannon Davis MD,10/8/1981,63949.46,3134.62,12957.99,John
8724,Louis Lopez,4/23/1983,51390.35,4705.05,37156.04,Ivy
8725,Elizabeth Shaw,5/10/1962,66234.73,2056.22,37067.37,Currie
8726,Zachary Johnson,3/21/1947,56737.06,3547.15,14543.68,Marvel
8727,Michael Wright,1/22/1966,69501.07,1421.11,43755.85,Marvel
8728,Brent Randall,10/30/1956,38017.3,3282.53,34724.26,Ivy
8729,Thomas Harris,4/30/1960,99789.34,1083.14,17942.45,Ivy
8730,George Rodriguez,2/13/1972,59788.91,509.36,21946.99,Currie
8731,Michael Norris,12/30/1957,54376.14,4691.89,36608.77,Currie
8732,Kristen Evans,5/27/1979,79714.69,2997.02,11367.61,Currie
8733,Michael Taylor,9/3/1966,55472.96,4671.23,23969.28,Ivy
8734,Jerry Duffy,11/23/1994,88329.2,2002.24,33024.36,Ivy
8735,Megan Powell,2/10/1975,61798.95,1975.04,27435.43,Marvel
8736,Christopher Barrera,4/6/1943,80369.09,2302.95,30808.09,Marvel
8737,David Silva,10/28/1959,37521.73,3677.18,27764.41,Marvel
8738,Matthew Schultz,8/3/1972,89228.34,3046.14,10762.14,Marvel
8739,Laura Harris,8/3/1981,81500.26,4664.1,21100.06,Marvel
8740,Christina Morgan,6/30/1950,44820.17,614.48,27067.29,John
8741,Michael Nelson,3/12/2005,40170.02,3686.88,39223.07,John
8742,Rebecca Flores,10/31/1981,52140.46,1986.47,33041.31,John
8743,Michael Bailey,9/26/1995,98324.94,1311.05,21902.96,Ivy
8744,Daisy Berry,2/20/1946,47978.21,2796.78,48745.59,Currie
8745,Katie Rosales,7/15/1971,61928.9,2772.79,6281.98,John
8746,Jessica Stephens MD,3/26/1954,32101.42,1116.55,11133.44,Ivy
8747,Timothy Eaton Jr.,3/2/2004,57805.93,1408.53,17724.32,Currie
8748,Jeremy Walsh,4/17/1977,69992.4,2336.74,12200.03,Ivy
8749,Rebecca Ruiz,8/24/1953,96718.72,2339.65,31646.66,Marvel
8750,Andrew Snyder,12/13/1998,66171.52,1929.01,2937.99,John
8751,David Gibbs,11/30/1989,87337.51,1168.45,9694.4,John
8752,Carol Fischer,10/2/1983,68298.93,519.68,15374.01,Marvel
8753,Brian Williams,5/16/1998,32854.95,4866.06,34483.94,Ivy
8754,Mark Odom,11/9/1978,52050.58,4745.75,43917.38,Marvel
8755,David Sullivan,6/24/1981,70288.47,2676.43,40126.1,Currie
8756,Miss Leah Cannon,10/3/1945,96541.58,4977.73,9921.97,Marvel
8757,Nancy Parker,7/16/1999,90139.13,3531.44,28704.88,Ivy
8758,Michael Allen,11/29/1963,45984.89,809.86,2471.11,Marvel
8759,Joseph Bell DDS,4/14/1971,45407.69,1029.73,16216.3,Ivy
8760,Nicole Young,12/21/1998,44082.11,4622.5,40493.21,Marvel
8761,Curtis Kim,7/29/2005,94574.92,3335.23,23376.62,Currie
8762,Paul Carter,11/25/1957,89686.63,4294.33,8347.12,Currie
8763,James Miller,8/4/1972,84241.84,4542.21,22489.12,Ivy
8764,Jacqueline Wilson,11/3/1943,57491.46,2515.74,10703.61,Ivy
8765,Thomas Owens,9/1/2000,65306.65,718.37,20266.38,Currie
8766,Daniel Mcguire,11/30/1985,62503.22,1347.26,24903.84,Currie
8767,Erica Jensen,9/6/1955,47737.87,799.57,18128.35,John
8768,Thomas Smith,10/3/1984,65351.96,1349.33,46911.48,Currie
8769,Toni Callahan,12/4/1986,32134.76,2347.4,28563.98,Ivy
8770,Stanley Jensen,1/19/1972,39226.73,1031.89,42301.74,Marvel
8771,Kelly Wyatt,8/26/1957,92061.27,1250.3,38275.7,John
8772,Ryan Walker,1/14/1956,82617.58,2506.2,33397.15,Currie
8773,Matthew Guerra,10/6/1955,59600.79,2030.77,25347.55,John
8774,Jennifer Turner DDS,8/17/1977,66200.53,2604.46,1106.52,Currie
8775,Linda Owens,2/3/1995,55899.92,2431.27,31059.91,Ivy
8776,Sean Williams,6/28/1990,81854.59,3400.15,18441.92,Currie
8777,Jacob Hughes,5/27/1963,84893.1,4717.35,6770.35,Marvel
8778,Eric Gutierrez,4/25/1982,83429.96,985.39,22786.69,Currie
8779,Megan Mccall,11/16/1951,80582.82,946.67,37042.11,Ivy
8780,Tony Perkins,7/5/2005,44315.3,4337.63,48122.21,Ivy
8781,Daniel Reid,10/31/1973,53657.9,2778.79,19331.14,John
8782,Andrew Webb,5/29/1976,62889.18,3948.82,27593.44,Currie
8783,Debbie Ball,5/29/2003,53155.51,1469.4,42710.97,John
8784,Jacob Ellis,5/10/1979,82845.81,4229.88,17365.97,Ivy
8785,Anthony Nelson,4/20/1971,53054.75,4657.31,7970.61,John
8786,Renee Thomas,12/31/1946,39676.25,3359.67,14812.21,Currie
8787,Bruce Rogers,12/18/2004,57932.83,976.46,45057.02,Ivy
8788,Yolanda Evans,7/26/1953,98594.01,4528.83,8810.26,Marvel
8789,Michael Robinson,10/2/2004,45811.7,4066.19,17131.83,Currie
8790,April Martinez,7/10/1955,72851.11,3878.95,23767.38,Marvel
8791,Michael Clay,12/3/1978,60308.11,665.28,42508.55,Ivy
8792,Betty Baker,8/20/1975,34971.72,4095.33,46947.95,Marvel
8793,John Hughes,1/29/1973,64151.36,1120.78,21864.71,Ivy
8794,David Cruz,3/9/2001,79151.5,1500.74,46665.75,Currie
8795,Andrea Smith,6/12/1948,65925.4,3097.11,8911.5,John
8796,William Nguyen,3/26/1997,91047.42,1692.41,8685.76,Currie
8797,Cameron Weiss,12/15/1984,50225.59,3476.07,47513.29,Marvel
8798,Kenneth Stewart,11/26/1950,36037.44,3236.32,25974.33,Ivy
8799,Mason Wilson,1/13/1962,95559.59,986.67,10109.48,Marvel
8800,Laura Morales,4/6/1977,56473.74,3452.07,24911.53,Ivy
8801,Erika Lawrence,1/4/1983,70348.39,4657.8,39377.35,Ivy
8802,Edward Casey,5/17/1967,85440.22,1224.99,41519.1,Ivy
8803,Joshua Jones,7/31/1976,52701.96,3186.78,43334.49,John
8804,Jessica Hunter,2/22/1959,80131.52,2038.39,28908.97,Ivy
8805,Christopher Campbell,10/5/1975,39479.32,2568.25,43480.35,Ivy
8806,Travis Baker,2/5/1954,50390.56,1791.5,25991.48,John
8807,Theresa Richardson,2/3/1997,40129.74,2093.59,30745.94,John
8808,Brian Hammond,1/16/2005,86786.14,630.1,38177.27,Marvel
8809,Carolyn Mcdonald,1/12/1960,45585.45,4916.98,21846.33,Marvel
8810,Mr. James Taylor,12/16/1972,80218.25,3311.6,4605.49,Currie
8811,Tammy Middleton,12/23/1977,96030.89,2753.18,18158.15,Ivy
8812,Robert Hubbard,7/18/1985,66944.05,2226.72,31573.27,Marvel
8813,Mrs. Susan Andrews MD,1/14/1992,67802.04,2927.19,10424.29,Currie
8814,James Johnson,4/30/1969,62272.35,2210.48,8270.88,Currie
8815,Mary Ferrell,12/23/1960,52812.31,2119.59,15360.95,Currie
8816,Joe Lee,9/16/1972,63295.85,2587.76,2573.46,Ivy
8817,Lisa Reeves DDS,4/11/2004,72196.53,1741.92,37427.72,Ivy
8818,Catherine Thompson,1/4/1983,99019.41,1310.22,13677.06,Currie
8819,Tyler Nguyen,7/13/1994,95643.52,3004.73,7087.68,Currie
8820,Michael Wright,3/16/1948,90350.71,4292.44,35257.34,Ivy
8821,John Carter,5/29/1998,92239.14,1187.73,42303.47,Ivy
8822,Benjamin Sheppard,2/3/1984,62749.44,647.3,1973.9,John
8823,Daryl Ponce,9/20/2002,76021.1,1610.65,12446.39,John
8824,Lauren Martin,1/30/1974,92654.67,4908.74,47316.38,Ivy
8825,Jerry Webb,3/7/1957,57506.55,4229.41,19877.45,Currie
8826,Russell Hale,3/1/1985,97323.37,3181.4,46991.01,Currie
8827,Katelyn Mercado,6/16/1948,59105.02,4681.62,14436.41,Ivy
8828,Shelby Lindsey,2/14/1981,72075.79,2503.76,11685.31,Currie
8829,John Collier,4/1/1943,79686.33,4924.76,11491.31,Currie
8830,Brittany Chase,12/18/1976,96541.44,1833.36,5176.2,Ivy
8831,Wesley Anderson,11/19/1946,47123.14,1581.38,44925.18,Currie
8832,Kevin Petersen,6/3/1994,82229.17,3371.22,49011.92,Ivy
8833,Steven Castro,2/7/1982,66457.09,2201.69,47770.93,Marvel
8834,Brandon Ramos,8/4/1969,48799,3318.64,42749.38,Marvel
8835,Richard Ramirez,1/29/2005,84362.48,1872.48,42497.51,Ivy
8836,Brian Fletcher,12/19/1970,68655.56,3280.63,33393.19,Ivy
8837,Christopher Dunlap,3/27/1945,76268.17,1740.86,41484.47,Ivy
8838,Kathy Mooney,5/6/1998,52603.07,729.37,11208.78,Currie
8839,Carlos Tucker,11/5/1947,63689.18,4604.61,20007.72,Marvel
8840,Jenna Burgess,12/28/2002,73214.8,4474.42,32400.98,Marvel
8841,Shawn Lee,7/16/2001,58343.76,4868.59,43863.8,John
8842,George Freeman,8/15/1957,43886.08,3724.37,33363,Ivy
8843,Crystal Fuentes,6/8/1969,97314.83,3572.25,42112.08,Marvel
8844,Mitchell Horton,8/27/1951,65802.73,3015.51,24223.53,John
8845,Austin Smith,2/22/2003,81374.43,1066.74,36147.88,Currie
8846,Scott Holder,5/15/1988,58773.3,1351.56,49019.06,John
8847,Betty Harrison,4/21/1976,54859.22,1802.61,8520.94,Marvel
8848,Joseph Griffin,10/18/1954,58501.5,4505.7,46419.11,Currie
8849,Rachel Stark,8/26/1982,58643.77,1278.36,26595.83,John
8850,Amanda White,11/27/1991,68092.61,4652.93,32517.68,Marvel
8851,Tyler Thompson,10/18/1981,68042.89,2852.54,44015.58,John
8852,Hannah Thompson,2/15/1950,64800.77,3720.06,21073.05,Currie
8853,Krystal Perkins,5/26/2004,39435,996.1,21515.94,Ivy
8854,James Rogers MD,10/11/1992,64725.28,1710.65,26831.91,Currie
8855,Jessica Allen,12/16/2002,41837.27,4813.33,1936,Currie
8856,Brenda Rowland,2/16/1957,38829.51,1697.67,25336.64,Currie
8857,Colleen Holt,4/22/1989,95285.2,1834.35,15263.28,Marvel
8858,Diana Warner,8/5/1985,72346.5,1389.19,46469.75,John
8859,Rebecca Campbell,12/20/1977,76164.3,1080.83,5299.03,Currie
8860,Brian Lee,3/25/2001,58125.56,1549.66,23506.7,Marvel
8861,Edwin Chan,4/17/1955,93628.66,3390.47,47425.94,Marvel
8862,Chloe Jones,4/24/1971,74655.13,2549.15,45150.73,Marvel
8863,Brooke Yates,9/5/2003,83841.89,2991.9,35366.07,Currie
8864,Amber Rodgers,6/8/1967,55799.37,1050.64,29878.69,Currie
8865,Shannon Wells,3/9/1954,97200.83,4109.52,14755.82,Marvel
8866,Shannon Ford,3/2/2004,87432.29,4028.43,18980.9,John
8867,Cynthia Sawyer,2/26/1988,89776.39,597.15,5416.61,Currie
8868,James Cooke,1/8/2004,42053.6,2225.82,39519.31,Ivy
8869,John Fletcher,10/17/1998,48967.42,809.47,16869.62,Ivy
8870,Donna Khan,2/15/2002,49993.86,4064.48,33721.31,John
8871,Elizabeth Griffith,10/25/1994,48963.65,3817.71,18522.14,Currie
8872,Karen Zuniga,3/8/1956,89878.57,4558.95,23752.19,Ivy
8873,Emily Wheeler,7/7/1968,32231.94,1563.82,28195.12,John
8874,Michael Vazquez,5/3/1995,35327,2553.33,40290.77,Ivy
8875,Zachary Callahan,9/20/1964,49174.04,1330.2,11346.66,John
8876,Meagan Hayes,9/4/1955,43991.11,2170.56,20539.5,Ivy
8877,Marc Hurst,2/23/1983,46230.17,2850.09,7374,Ivy
8878,Rebecca Mueller,6/26/1959,85856.02,739.99,4712.26,John
8879,Laura Hubbard,4/19/2000,69418.86,3716.92,30629.04,Marvel
8880,Heather Little,11/30/1992,30403.95,2944.82,10265.46,Marvel
8881,Karen Payne,5/14/1955,60052.59,4230.32,3930.17,John
8882,Bruce Munoz,3/3/1979,58551.94,1723.01,44957.8,Marvel
8883,Anthony Mcpherson,10/15/1975,37976.17,4564.94,27181.41,Ivy
8884,Amy Hubbard DDS,2/24/2002,77329.93,4994.12,7596.78,John
8885,Regina Doyle,1/20/1999,79146.8,4636.84,3617.88,Ivy
8886,Patrick Wilson,9/14/1965,80462.53,4000.52,6873.14,Ivy
8887,Lauren Bass,11/27/1972,80992.97,4155.66,24095.52,Marvel
8888,John Bennett,10/26/1987,30003.7,3081.85,33754.8,Currie
8889,Kim Peters,9/13/1984,96774.46,1355.69,32422.72,John
8890,Dana Wilson,1/6/1990,86994.61,3546.68,8076.73,Ivy
8891,Jeremy Cohen,3/13/1963,93278.72,3707.39,32040.96,Ivy
8892,Jeffrey Savage,9/16/2000,31095.03,4934.23,20838.42,John
8893,Ashley Farmer,6/22/1981,95370.12,2935.86,23772.45,Marvel
8894,Angela Wells,10/18/1943,86685.2,1721.16,40270.09,Marvel
8895,Susan Ramirez,3/26/1998,88605.34,3576.53,17292.47,Ivy
8896,Mark Bernard,3/2/1992,36530.12,4907.19,8202.95,Ivy
8897,Brett Brown,9/10/1955,81714.46,1297.46,43799.2,Marvel
8898,Jennifer Anderson,4/23/1982,97194.17,1966.99,11394.4,Marvel
8899,Rodney Dickerson,8/19/1978,77498.31,2938.46,15407.46,Marvel
8900,Ashley Keller,2/28/1968,69939.3,1265.97,35622.91,Marvel
8901,Noah Wilson,10/5/1951,96194.08,599.99,34493.97,Currie
8902,Ashley Thomas,12/27/1962,61005.6,2016.42,40219.6,John
8903,Kristi Jones,2/23/1983,71950.55,4394.17,10009.47,Currie
8904,Jamie Lee,10/1/2005,63343.68,695.61,18261.71,John
8905,Gregory Hebert,2/17/1987,95299.24,2430.18,7168.28,Ivy
8906,William Hawkins,8/20/1960,35325.93,3929.9,27510.92,Ivy
8907,Jennifer Jensen,1/14/1963,65078.38,4789.32,15335.96,Marvel
8908,Anne Jackson,4/14/1975,78086.67,4934.64,34757.85,Ivy
8909,Dylan Ward,2/3/1985,85433.46,2398.86,1016.87,Currie
8910,Amy Flynn,10/15/1978,70811.31,4776.73,3924.47,Marvel
8911,Stacy Nelson,7/12/1979,93624.24,659.39,22195.45,Ivy
8912,Eric Dixon,8/21/1961,95939.4,3856.63,47951.02,John
8913,Anthony Hurst,8/17/1985,34502.35,3392.36,44651.72,Ivy
8914,Melissa Smith,5/21/1953,58165.94,1622.85,49706.44,Ivy
8915,Lisa House,12/18/1967,31642.13,2782.93,21424.68,John
8916,Mr. Timothy Kim DVM,6/16/1956,53059.17,1082.99,3281.86,John
8917,Richard Hensley,3/20/1996,67580.78,4422.19,15991.85,Currie
8918,Corey White,7/21/1972,93755.65,2110.54,34112.77,John
8919,Michelle Johnson,7/22/1958,89258.8,3317.2,7623.03,Currie
8920,Brittany Ross,11/6/1951,38924.98,1214.49,15698.64,Currie
8921,Brooke Washington,8/26/1997,36512.13,1427.74,3752.14,Marvel
8922,Bill Smith,12/30/1972,71248.71,4963.8,24273.38,Ivy
8923,Timothy Malone,10/27/1943,67248.26,3888.89,11237.11,John
8924,Natalie Blevins,3/22/1976,48646.43,4828.87,5471.15,Marvel
8925,Nathaniel Adams,5/3/1990,92961.72,1831.33,21149.57,Ivy
8926,Denise Carlson,5/31/1981,94915.65,1240.53,18210.04,John
8927,Rebecca Patel,6/8/1962,58182.8,2763.81,27338.37,Currie
8928,Samantha Webb,8/18/1946,92321.18,2726.01,37702.89,Marvel
8929,Joseph Strong,9/18/1992,56876.42,1287.26,6515.87,Marvel
8930,Ralph Camacho,10/12/1977,81577.18,3799.49,39765.15,John
8931,Kayla Peterson,5/9/1998,63315.96,2128,2288.21,Currie
8932,Emily Durham,9/15/1977,38580.82,1338.64,22711.99,Marvel
8933,Joel Ward,1/9/1954,94955.39,1993.93,29784.08,Marvel
8934,Carrie Bowman,8/23/1980,61786.76,3036.46,47892.93,Currie
8935,Anita Roberts,2/26/1966,81414.09,3769.12,29122.23,Currie
8936,Brenda Daugherty,5/5/1991,55702.17,2668.51,8778.71,Ivy
8937,Katie Huang,6/13/1944,31321.66,2865.18,26359.55,Marvel
8938,Joel Gutierrez,3/24/1985,37037.13,1125.26,20393.41,Currie
8939,Angel Hood,11/25/1966,64735.36,4616.11,24488.42,Ivy
8940,Michael Baker,9/15/2001,78297.5,4679.26,10657.75,Currie
8941,Melinda Herman,6/7/2001,53431.47,3575.42,25540.53,Currie
8942,Kimberly Patterson,12/13/1969,78684.19,579.34,8351.95,Currie
8943,Timothy Calderon,10/12/1996,78904.49,2916.83,37458.11,Marvel
8944,Kenneth Anderson,11/30/1962,79275.51,3331.49,30101.41,Marvel
8945,Mrs. Michelle Dorsey,10/2/1948,64476.53,4975.94,4847.86,Ivy
8946,Abigail Marshall,12/24/1973,94042.03,4982.3,44591.11,Currie
8947,Anthony Mcgrath,5/11/1982,64243.76,4359.25,31202.6,John
8948,Amy Cox,11/5/1952,61518.56,787.24,16489.25,Currie
8949,Christopher Young,5/10/1981,43956.66,4789.74,3236.48,Marvel
8950,Lisa Martin,1/21/1961,51535.86,3256.98,31979.11,John
8951,Michael Acevedo,4/13/1962,32963.41,4103.99,19298.57,John
8952,Tracey Mahoney,11/10/1962,74347.47,2332.37,45473.29,John
8953,Lauren Yu,1/27/1947,47397.5,1938.51,2709.01,Marvel
8954,Marilyn Hodges,8/30/1999,51290.87,2584.6,2916.02,Marvel
8955,Kathy Alexander,5/6/1945,83957.02,1160.94,47515.67,John
8956,David Foley,4/19/1972,52905.48,2106.8,48278.82,Currie
8957,Janet Sanchez,10/28/1945,46953.71,4359.28,2359.37,Ivy
8958,Deanna Hawkins,10/17/1943,41834.04,670.78,36085.63,Currie
8959,Gabriella Butler,11/22/1980,84240.09,1178.95,11853.25,Ivy
8960,Jennifer Anderson,10/7/1944,39079.44,1063.02,35368.25,Currie
8961,Susan Bradley,7/14/1957,61762.76,2313.84,43567.91,Currie
8962,Jay Martinez,3/6/1963,65485.11,4986.44,5940.74,Marvel
8963,Karen Garrett,2/24/1979,78117.29,1280.11,12699.55,Ivy
8964,Kathy Young,1/15/1992,74329.84,1154.67,2179.81,Ivy
8965,Michael Flores,9/18/1974,86750.45,4617.75,3147.66,Currie
8966,Jerry Bowen,3/4/1955,33132.6,4469.23,2451.28,Currie
8967,Mandy Hampton,8/26/1978,50750.85,645.08,40233.44,Currie
8968,Tracy Hess,1/31/2001,49609.39,3882.68,15616.34,Ivy
8969,Susan Lara,1/29/1974,40221.18,3449.6,25167.36,Currie
8970,Brandon Walker,1/1/1984,50242.48,3954.83,39604.37,Ivy
8971,Hunter Fuller,1/12/1960,51683.57,2725.26,25252.24,Ivy
8972,Trevor Colon,4/27/1987,66531.91,4961.21,22030.61,Currie
8973,Jamie Cooper,12/15/1952,76459.31,697.31,1567.09,Currie
8974,Robert Brown,11/13/1972,56677.04,1554.67,28833.94,Currie
8975,Johnny Goodwin,4/6/1984,80362.92,2284.46,7112.41,Marvel
8976,Adrian Todd,11/20/1970,53531.57,2524,38467.76,John
